Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2011,10,29,24,11,127,3,7,4,58,35,1,63,20,1,5,10,24,0,22,11,41,7,16,19,4,0,9,0,21,8,40,29,0,50,18,10,52,5,27,1,32,72,1,1,18,7,1,5,1,950,137,212,406,195,24,113,179,33,194,87,125,51,144
2011,11,23,19,12,105,6,8,3,68,33,1,55,11,3,4,15,32,3,22,11,38,5,15,24,0,3,11,1,27,3,30,36,0,36,17,9,41,2,17,0,24,71,3,2,18,7,4,9,0,887,125,188,410,164,27,98,149,39,201,77,132,43,121
2011,12,23,17,13,105,12,10,3,68,29,2,59,17,2,12,16,28,0,15,14,40,4,12,20,2,3,7,2,29,7,48,37,0,40,17,4,53,2,21,0,13,81,5,1,24,8,5,6,0,936,159,203,405,169,29,130,162,41,202,64,139,52,117
2012,1,29,26,18,103,6,4,4,74,38,1,47,24,5,8,7,49,0,16,1,56,1,19,26,2,4,4,3,22,8,19,33,1,46,16,5,41,2,24,1,32,61,2,0,14,12,6,9,0,929,92,228,440,169,10,82,182,46,209,87,144,49,120
2012,2,17,19,9,88,13,4,1,61,37,4,38,16,2,1,10,14,1,17,5,23,4,10,13,1,2,5,0,18,4,22,27,0,21,12,5,35,1,18,0,22,68,0,0,11,14,5,15,1,714,86,135,339,154,11,75,113,22,177,59,103,47,107
2012,3,21,19,7,112,9,5,0,81,44,1,52,15,2,9,12,36,1,31,2,39,3,27,29,1,1,5,0,25,9,30,39,0,34,14,6,36,0,24,0,23,76,5,0,13,11,7,7,0,923,99,191,455,178,8,91,147,44,239,83,133,49,129
2012,4,18,22,16,118,11,4,6,65,43,2,51,14,1,2,12,36,1,24,10,41,7,24,26,0,2,9,5,18,8,36,41,0,35,18,1,42,0,34,0,30,68,1,1,29,12,4,5,0,953,117,184,468,184,21,96,146,38,246,84,138,53,131
2012,5,16,31,22,107,12,9,3,70,30,1,67,24,7,5,19,39,0,25,2,43,4,21,25,0,3,4,0,21,6,39,35,0,38,9,6,54,0,28,0,21,76,2,0,14,19,9,4,1,971,125,220,437,189,11,114,176,44,214,77,146,57,132
2012,6,35,20,11,136,14,8,4,77,37,1,57,27,2,2,11,35,1,28,2,41,5,13,24,0,4,8,0,17,4,44,42,2,37,15,2,44,6,19,0,30,84,1,0,16,9,5,7,0,987,122,208,462,195,17,105,169,39,228,89,145,48,147
2012,7,20,21,11,111,18,16,6,83,33,3,61,18,0,3,15,44,3,26,11,68,6,14,33,0,6,7,3,38,6,58,38,1,48,17,5,53,4,24,0,31,80,1,0,26,5,5,12,1,1093,186,256,473,178,37,149,207,49,241,80,152,57,121
2012,8,19,17,18,132,6,9,6,64,47,2,67,21,2,6,15,43,0,24,9,55,7,21,34,1,6,9,0,20,8,47,37,0,30,12,4,57,0,26,0,31,73,4,0,15,8,5,22,0,1039,142,250,456,191,18,124,195,55,224,86,146,47,144
2012,9,36,22,11,117,5,10,6,75,39,1,58,23,2,9,18,41,1,32,8,64,6,19,30,1,6,3,0,23,1,48,29,0,29,24,5,46,1,21,2,30,64,5,0,25,8,9,9,2,1024,137,238,479,170,20,117,183,55,236,103,140,40,130
2012,10,28,20,13,130,9,8,3,68,40,1,51,16,4,9,17,25,2,24,10,46,8,9,22,2,4,1,1,27,5,32,30,0,45,17,5,44,1,16,0,32,70,1,0,16,12,3,13,0,940,125,218,411,186,22,103,171,47,200,86,125,39,147
2012,11,28,19,16,106,3,3,4,63,45,0,56,26,1,6,14,21,2,22,5,54,8,17,20,1,2,13,0,27,13,27,33,4,41,14,4,35,0,19,2,26,90,3,0,21,5,7,12,0,938,99,232,440,167,10,89,189,43,214,85,141,52,115
2012,12,39,18,14,102,9,34,3,81,48,1,40,27,5,7,9,45,3,25,8,49,2,22,29,1,6,9,1,20,8,34,38,0,33,20,5,60,0,20,1,19,84,3,2,24,12,1,11,1,1033,162,210,492,169,48,114,160,50,240,89,163,50,119
2013,1,22,20,17,108,16,3,3,60,50,2,53,26,0,9,18,45,0,22,5,47,3,16,31,0,4,10,0,20,9,28,37,0,37,21,4,33,0,17,1,30,62,2,0,23,8,5,9,0,936,89,220,448,179,8,81,172,48,217,86,145,59,120
2013,2,16,16,8,92,9,3,5,56,23,3,24,15,1,3,8,30,0,25,5,26,3,11,21,1,2,13,0,20,5,24,24,1,35,6,1,31,0,22,0,17,49,7,0,14,1,6,4,0,686,83,135,320,148,8,75,104,31,175,52,93,54,94
2013,3,35,27,8,128,9,5,2,57,36,0,36,30,2,3,9,42,2,20,5,38,4,20,10,1,3,6,0,13,5,30,23,1,26,15,4,38,4,15,1,25,76,2,0,23,26,2,5,4,876,97,159,408,212,16,81,135,24,178,89,141,54,158
2013,4,21,24,18,109,7,6,3,71,39,3,39,17,1,8,13,29,0,20,6,45,5,11,20,0,2,6,0,19,10,20,36,1,41,14,6,46,1,21,0,23,64,5,0,16,13,3,9,0,871,98,188,402,183,13,85,151,37,209,68,125,55,128
2013,5,22,20,14,118,4,6,2,51,30,1,58,27,0,7,11,40,1,25,11,35,4,12,25,3,4,9,1,23,8,39,26,1,42,18,3,36,1,23,0,27,71,1,0,21,10,3,7,1,902,118,210,396,178,20,98,169,41,181,72,143,47,131
2013,6,38,19,9,131,8,6,2,64,47,0,60,30,7,5,9,45,1,29,14,45,9,14,32,0,10,6,1,32,9,34,30,0,28,15,8,34,3,15,0,27,94,0,1,15,12,4,12,0,1014,126,238,457,193,26,100,175,63,206,88,163,42,151
2013,7,22,16,14,130,5,7,4,81,47,1,67,34,0,11,15,39,1,27,10,55,8,21,34,0,7,4,0,31,9,38,41,1,47,19,3,48,3,19,0,25,95,3,1,16,10,9,10,1,1089,139,274,494,182,22,117,213,61,244,83,167,39,143
2013,8,23,17,7,113,10,10,2,86,29,2,53,20,1,2,17,38,3,18,3,43,11,18,25,3,7,5,1,30,2,38,27,0,30,17,0,46,3,19,0,30,85,2,1,28,7,1,19,0,952,135,211,445,161,21,114,165,46,210,88,147,41,120
2013,9,19,22,11,93,11,4,6,50,34,0,45,25,2,9,12,32,3,33,8,36,9,18,22,2,0,9,0,23,6,28,36,0,30,16,5,51,0,19,0,27,99,3,1,23,9,2,16,0,909,118,194,437,160,16,102,152,42,203,76,158,53,107
2013,10,31,33,18,93,6,4,3,77,45,0,44,21,2,5,8,34,1,24,5,40,10,26,26,1,3,8,1,25,6,39,40,0,40,12,10,38,0,23,0,24,82,4,0,22,11,4,8,2,959,113,199,473,174,11,102,153,46,238,89,146,60,114
2013,11,27,22,11,103,11,2,3,86,48,2,41,17,6,8,13,38,1,32,7,41,7,27,16,2,4,2,2,27,6,32,38,1,41,13,6,40,1,23,1,27,70,3,0,14,5,2,8,1,938,112,191,472,163,13,99,148,43,246,94,132,49,114
2013,12,41,15,17,94,10,10,3,77,44,0,56,36,2,9,5,34,0,24,4,42,3,21,31,1,5,10,1,35,7,30,54,0,50,12,4,45,2,28,1,27,65,1,0,18,4,2,8,0,988,127,243,472,146,17,110,192,51,250,94,128,44,102
